,stop_name,stop_id,latitude,longitude,SEQ,GRUPO,SENTIDO,TIPO,ITINERARY_ID,line_id
9549,"Rua Quinze de Novembro, 1706 - Alto da XV",110071,"-25,426263043156","-49,258594868717",59,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9550,"Rua Quinze de Novembro, 2493 - Alto da Rua XV",130367,"-25,42702","-49,24972",55,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9551,"Rua Quinze de Novembro, 2783 - Alto da Rua XV",140200,"-25,427190085098","-49,247474105305",54,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9552,"Av. Victor Ferreira do Amaral, 2405 - Tarumã",130210,"-25,428805806942","-49,227049083656",14,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9553,"Av. Victor Ferreira do Amaral, 2422 - Capão da Imbuia, Curitiba - PR, 82810-350",130218,"-25,430112660563","-49,216123105234",17,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9554,"Rua Brasílio de Lara, 281 - Tarumã",130248,"-25,430542623207","-49,203904302067",20,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9555,"Rua Antônio Cândido Cavalim, 109 - Bairro Alto",130386,"-25,413048566728","-49,207769365257",40,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9556,"Rodovia BR476, 5151 - Bairro Alto",130398,"-25,412636711787","-49,221714169926",46,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9557,"Rua Benjamin Lins, 25 - Batel",180072,"-25,439296738155","-49,279780403705",83,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9558,"Av. do Batel, 1190 - Batel",180069,"-25,441566099155","-49,285130978769",81,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9559,"Av. do Batel, 338 -  Batel",180068,"-25,442260028458","-49,287587882227",9,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9560,"Av. do Batel, 1614 - Batel",180067,"-25,442672993214","-49,288137735075",80,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9561,"Rua Bispo Dom José, 130 - Batel",180061,"-25,445831339586","-49,295767278618",12,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9562,"Avenida do Batel, 744 - Batel",180066,"-25,44367572872","-49,290547699875",10,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9563,"Rua José Naves da Cunha, 250 - Seminário",180956,"-25,449076576439","-49,3090210016",72,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9564,"Rua Eduardo Sprada, 81 - Campo Comprido",180586,"-25,450875076021","-49,315331311172",70,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9565,"Avenida Nossa Senhora Aparecida, 1080- Seminário",180583,"-25,447480719143","-49,310633422083",17,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9566,"Rua Eduardo Sprada, 640 -  Campo Comprido",180661,"-25,450745049082","-49,319559813684",68,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9567,"Rua Eduardo Sprada, 5530 - Campo Comprido",190238,"-25,451140624752","-49,356644023313",54,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9568,"Rua Eduardo Sprada, 4520 - Cidade Industrial",180224,"-25,447061791882","-49,348944078473",33,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9569,"Rua João Dembinski, 74 - Cidade Industrial",180221,"-25,449958454988","-49,351573984412",34,,Zacarias / Augusta circular,Domus,10795,389
9570,"R. João Dembinski, 1532 - Cidade Industrial",180175,"-25,462757674447","-49,345736156491",40,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9571,"R. João Dembinski, 1597 - Cidade Industrial",180174,"-25,463116081435","-49,345543037442",43,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9572,"Rua Benjamin Constant, 481- Centro",110078,"-25,428392794649","-49,259401888794",4,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9573,"Rua Marechal Deodoro, 1884- Centro",130371,"-25,42732","-49,25479",6,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9574,"Rua Quinze de Novembro, 2097 - Alto da Rua XV",130369,"-25,42664","-49,25423",57,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9575,"Rua Marechal Deodoro, 2812 - Centro",130374,"-25,428147608557","-49,24519",10,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9576,"Av. Victor Ferreira do Amaral, 532 - Tarumã",130203,"-25,428080309334","-49,234032214827",12,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9577,"Rua Percy Feliciano de Castilho, 441 - Bairro Alto",130390,"-25,41514415979","-49,213906259483",42,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9578,"Rua Santa Madalena Sofia Barat, 665 - Bairro Alto",130394,"-25,413232689659","-49,216947884506",44,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9579,Praça Carlos Gomes - 372 - Tarumã,103203,"-25,432935852023","-49,270525009579",85,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9580,"Rua Gonçalves Dias, 509  - Batel",180063,"-25,446974524295","-49,295025647825",78,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9581,"Av. Nossa Senhora Aparecida, 779 - Seminário",180662,"-25,449432819058","-49,30559221024",73,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9582,"Rua Eduardo Sprada, 332 - Campo Comprido",180594,"-25,449418287414","-49,317970604843",69,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9583,"Rua Eduardo Sprada, 1304 - Campo Comprido",180666,"-25,451460042214","-49,324640582588",66,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9584,"Rua Eduardo Sprada, 1989- Campo Comprido",180668,"-25,449872476443","-49,329679112224",64,,Zacarias / Augusta circular,Chapéu chinês,10795,389
9585,"Rua Eduardo Sprada, 3237- Campo Comprido",180549,"-25,445236809904","-49,338655124692",29,,Zacarias / Augusta circular,Sem demarcação,10795,389
9586,"Rua Eduardo Sprada, 4300 - Campo Comprido",180225,"-25,445601324109","-49,346307467011",57,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9587,"Rua João Dembinski, 542 - Cidade Industrial",180217,"-25,454351755815","-49,348980288295",36,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9588,"Rua João Dembinski, 802 - Cidade Industrial",180215,"-25,455783055689","-49,348103205947",37,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9589,"Rua Eduardo Sprada, 5273 - Cidade Industrial",190362,"-25,450503268063","-49,354486198372",55,,Zacarias / Augusta circular,Novo mobiliário,10795,389
9590,"Rua Robert Redzimski, 908 - Cidade Industrial",180234,"-25,452584889467","-49,353454889006",49,,Zacarias / Augusta circular,Domus,10795,389
9591,"Rua Quinze de Novembro, 1855 - Alto da Rua XV",110070,"-25,42644285432","-49,256413148479",58,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9592,"Av. Victor Ferreira do Amaral, 611 - Tarumã",130869,"-25,427844128035","-49,23368218655",51,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9593,"Rua Sete de Abril, 476 - Alto da Rua XV",130902,"-25,427524374154","-49,256165803617",5,,C.Gomes/Tarumã circular,Chapéu chinês,10814,389
9594,"Rua Santa Madalena Sofia Barat, 359 - Bairro Alto",130397,"-25,414393142186","-49,219571084922",45,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9595,"Rua Alberico Flores Bueno, 1767 - Bairro Alto",130190,"-25,408620926872","-49,202871457672",32,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9596,"Av. Victor Ferreira do Amaral, 2932 - Tarumã, Curitiba - PR, 82810-350",130219,"-25,430613816191","-49,211148619652",18,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9597,"Rua Rio Tietê, 26 - Bairro Alto",130209,"-25,399126824605","-49,212285876274",35,,C.Gomes/Tarumã circular,Especial Madrugueiro,10814,389
9598,Praça Zacarias - 380-Detran/Vicente Machado,103509,"-25,432662721409","-49,272774061661",65,,C.Gomes/Tarumã circular,Novo mobiliário,10814,389
9599,"Rodovia BR476 - Pista Lateral, 19805 - Pinheirinho",160077,"-25,525703693944","-49,29675635582",65,,Tatuquara,Chapéu chinês,2081,679
9600,"Rua André Ferreira Barbosa, 8391 - Pinheirinho",150272,"-25,519428276483","-49,294448658895",68,,Tatuquara,Novo mobiliário,2081,679
9601,"Rua André Ferreira Barbosa, 7590 - Capão Raso",150273,"-25,51269","-49,29425",69,,Tatuquara,Novo mobiliário,2081,679
9602,"Av. Juscelino Kubitscheck de Oliveira, 1635 - Cidade Industrial",170137,"-25,526221353643","-49,330535412973",10,,Tatuquara,Domus,2081,679
9603,"Rua Manoel Valdomiro de Macedo, 2362 - Cidade Industrial",170071,"-25,513914230934","-49,317782570266",6,,Tatuquara,Novo mobiliário,2081,679
9604,"Rua Ernesto Germano Fco. Hannemann, 397 - Tatuquara",170437,"-25,559527396125","-49,331741065926",21,,Tatuquara,Chapéu chinês,2081,679
9605,"Rua Marcos Bertoldi, 344 - Campo de Santana",170531,"-25,584870086097","-49,338033528274",37,,Tatuquara,Chapéu chinês,2081,679
9606,"Rua Paul Garfunkel, 4164 - Cidade Industrial",170371,"-25,54426","-49,33736",17,,Tatuquara,Chapéu chinês,2081,679
9607,"Estrada Delegado Bruno de Almeida, 367 - Tatuquara",170508,"-25,56250876135","-49,315252869187",56,,Tatuquara,Domus,2081,679
9608,"Estrada Delegado Bruno de Almeida, 59 - Campo de Santana",170545,"-25,569569124529","-49,315094618855",53,,Tatuquara,Domus,2081,679
9609,"Rua João Rodrigues Pinheiro, 70 - Capão Raso",150275,"-25,511699057902","-49,29487913847",70,,Tatuquara,Especial Madrugueiro,2081,679
9610,"R. Paul Garfunkel, 3804-3866 - Cidade Industrial",171024,"-25,54067272824","-49,336295874787",15,,Tatuquara,Chapéu chinês,2081,679
9611,"Rua Paul Garfunkel, 571 - Cidade Industrial",170687,"-25,531973115344","-49,329311428242",12,,Tatuquara,Chapéu chinês,10213,679
9612,"Rua Paul Garfunkel, 4492 - Cidade Industrial",170372,"-25,546792389178","-49,336178274683",18,,Tatuquara,Chapéu chinês,10213,679
9613,"Rua Jovenilson Américo de Oliveira, 32 - Tatuquara",170626,"-25,555683607047","-49,332996339745",19,,Tatuquara,Chapéu chinês,10213,679
9614,"Rua João Rodrigues Pinheiro, 846 - Capão Raso",170054,"-25,512038218809","-49,304108668708",3,,Tatuquara,Novo mobiliário,10213,679
9615,"Rua Manoel Valdomiro de Macedo, 1622 - Cidade Industrial",170070,"-25,512217348975","-49,313764621162",5,,Tatuquara,Chapéu chinês,10213,679
9616,"Estrada Delegado Bruno de Almeida, 665 - Tatuquara",170510,"-25,564788060481","-49,315150945244",55,,Tatuquara,Domus,10213,679
9617,"Estrada Delegado Bruno de Almeida, 244  - Campo de Santana",170547,"-25,571669853064","-49,316431700049",52,,Tatuquara,Domus,10213,679
9618,"Rua Vicente Micheloto, 408 - Cidade Industrial",170349,"-25,519727261682","-49,328470112032",8,,Tatuquara,Domus,2081,679
9619,"Estrada Delegado Bruno de Almeida, 244  - Campo de Santana",170547,"-25,571669853064","-49,316431700049",52,,Tatuquara,Domus,2081,679
9620,"Estrada Delegado Bruno de Almeida, 3345 - Campo de Santana",170560,"-25,59767669463","-49,323745400852",44,,Tatuquara,Domus,2081,679
9621,"Rua Engenheiro João Kloss, 96 - Tatuquara",170959,"-25,569071341743","-49,332435429096",31,,Tatuquara,Placa em cano,2081,679
9622,"Rua Alda Bassete Bertolde, 97 - Campo de Santana",170397,"-25,595366309677","-49,331625401974",42,,Tatuquara,Sem demarcação,2081,679
9623,"Rua Cyro Correia Pereira, 1 - Cidade Industrial",170686,"-25,52935","-49,31345",64,,Tatuquara,Placa em cano,10213,679
9624,"Rua Marcos Bertoldi, 344 - Campo de Santana",170531,"-25,584870086097","-49,338033528274",37,,Tatuquara,Chapéu chinês,10213,679
9625,"Rua Adolfo Bertoldi, 660 - Campo de Santana",170533,"-25,58845","-49,34119",39,,Tatuquara,Chapéu chinês,10213,679
9626,"Av. Pero Vaz de Caminha, 783 - Tatuquara",170650,"-25,564460841276","-49,335923641921",28,,Tatuquara,Placa em cano,10213,679
9627,"Rua Adriana Ceres Zago Bueno, 1520 - Tatuquara",170961,"-25,566942137659","-49,332953095436",30,,Tatuquara,Placa em cano,10213,679
9628,"Rodovia BR476, 20917 - Pinheirinho",160075,"-25,534129437556","-49,300630712105",63,,Tatuquara,Domus,2081,679
9629,"Av. Juscelino Kubitscheck de Oliveira, 1300 - Cidade Industrial",170139,"-25,528550959939","-49,328436584419",11,,Tatuquara,Domus,2081,679
9630,"Rua Jovenilson Américo de Oliveira, 32 - Tatuquara",170626,"-25,555683607047","-49,332996339745",19,,Tatuquara,Chapéu chinês,2081,679
9631,"Rua João Rodrigues Pinheiro, 482 - Capão Raso",170053,"-25,511922026127","-49,299999524497",2,,Tatuquara,Novo mobiliário,2081,679
9632,"Rua Engenheiro João Kloss, 1155 - Tatuquara",170955,"-25,572636729175","-49,332265437788",33,,Tatuquara,Placa em poste,2081,679
9633,"Rua Presidente João Goulart, 1754 - Tatuquara",170524,"-25,578361026508","-49,333446950859",34,,Tatuquara,Placa em poste,2081,679
9634,"Rua Antônio Sarote, 218 - Tatuquara",170504,"-25,562283732651","-49,313021271286",58,,Tatuquara,Chapéu chinês,2081,679
9635,"Estrada Delegado Bruno de Almeida, 1098",170512,"-25,578934157292","-49,316959051762",50,,Tatuquara,Domus,2081,679
9636,"Estrada Delegado Bruno de Almeida, 2335 - Campo de Santana",170557,"-25,590741362989","-49,319861562199",46,,Tatuquara,Chapéu chinês,2081,679
9637,"Rua Adolfo Bertoldi, 1061 - Campo de Santana",170534,"-25,59211","-49,34212",40,,Tatuquara,Chapéu chinês,2081,679
9638,"Rua Adriana Ceres Zago Bueno, 1038 - Tatuquara",170652,"-25,565204872647","-49,333954900503",29,,Tatuquara,Sem demarcação,2081,679
9639,"Rua Alda Bassete Bertolde, 656 - Campo de Santana",170399,"-25,597855431742","-49,329991936684",43,,Tatuquara,Sem demarcação,2081,679
9640,"Rua Adolpho Bertholdi, 310 - Campo de Santana",170532,"-25,585126256901","-49,340285584331",38,,Tatuquara,Chapéu chinês,2081,679
9641,"Av. Juscelino Kubitscheck de Oliveira, 164 -Cidade Industrial",170491,"-25,540803047464","-49,30885302384",61,,Tatuquara,Domus,10213,679
9642,"Rua Hélio Dirceu Woitikiw, 122 - Pinheirinho",150271,"-25,522964011281","-49,292860233135",71,,Tatuquara,Domus,10213,679
9643,"Rua Vicente Micheloto, 1224 - Cidade Industrial",170134,"-25,523540737703","-49,333980710453",9,,Tatuquara,Chapéu chinês,10213,679
9644,"Av. Juscelino Kubitscheck de Oliveira, 1300 - Cidade Industrial",170139,"-25,528550959939","-49,328436584419",11,,Tatuquara,Domus,10213,679
9645,"Rua Jovenilson Américo de Oliveira, 116 - Tatuquara",170629,"-25,557623060261","-49,332020015663",20,,Tatuquara,Chapéu chinês,10213,679
9646,"Rua João Rodrigues Pinheiro, 482 - Capão Raso",170053,"-25,511922026127","-49,299999524497",2,,Tatuquara,Novo mobiliário,10213,679
9647,"Rua Enete Dubard, 268 - Tatuquara",170646,"-25,561904748795","-49,339339764065",26,,Tatuquara,Placa em cano,10213,679
9648,"Rua Engenheiro João Kloss, 1155 - Tatuquara",170955,"-25,572636729175","-49,332265437788",33,,Tatuquara,Placa em poste,10213,679
9649,"Rua Alda Bassete Bertolde, 97 - Campo de Santana",170397,"-25,595366309677","-49,331625401974",42,,Tatuquara,Sem demarcação,10213,679
9650,"Rua Jovenilson Américo de Oliveira, 116 - Tatuquara",170629,"-25,557623060261","-49,332020015663",20,,Tatuquara,Chapéu chinês,2081,679
9651,"Rua Manoel Valdomiro de Macedo, 2582 - Cidade Industrial",170072,"-25,516254968822","-49,323125530624",7,,Tatuquara,Novo mobiliário,2081,679
9652,"Rua João Rodrigues Pinheiro, 1392 - Capão Raso",170055,"-25,512115680535","-49,308153439903",4,,Tatuquara,Chapéu chinês,2081,679
9653,"Rua Presidente João Goulart, 2070 - Tatuquara",170526,"-25,580048504862","-49,335227937645",35,,Tatuquara,Placa em poste,2081,679
9654,"Rua Ernesto Germano Fco. Hannemann, 951 - Tatuquara",170439,"-25,558255560624","-49,335031807423",23,,Tatuquara,Chapéu chinês,2081,679
9655,"Rua Marcos Bertoldi, 2 - Campo de Santana",170528,"-25,582787257754","-49,337485860119",36,,Tatuquara,Chapéu chinês,2081,679
9656,"Rua Adolfo Bertoldi, 660 - Campo de Santana",170533,"-25,58845","-49,34119",39,,Tatuquara,Chapéu chinês,2081,679
9657,"Rua Adriana Ceres Zago Bueno, 1520 - Tatuquara",170961,"-25,566942137659","-49,332953095436",30,,Tatuquara,Placa em cano,2081,679
9658,"Rua André Ferreira Barbosa, 7590 - Capão Raso",150273,"-25,51269","-49,29425",73,,Tatuquara,Novo mobiliário,10213,679
9659,"Rua Vicente Micheloto, 408 - Cidade Industrial",170349,"-25,519727261682","-49,328470112032",8,,Tatuquara,Domus,10213,679
9660,"Rodovia Régis Bittencourt, 22689 - Tatuquara",170490,"-25,550677658498","-49,304471974062",60,,Tatuquara,Chapéu chinês,10213,679
9661,"Rua Ernesto Germano Fco. Hannemann, 1121 - Tatuquara",170440,"-25,556399600245","-49,336013495922",24,,Tatuquara,Chapéu chinês,10213,679
9662,"Rua Adriana Ceres Zago Bueno, 1038 - Tatuquara",170652,"-25,565204872647","-49,333954900503",29,,Tatuquara,Sem demarcação,10213,679
9663,"R. Paul Garfunkel, 3532-3604 - Cidade Industrial",171023,"-25,53897077383","-49,334983691685",14,,Tatuquara,Chapéu chinês,10213,679
9664,"R. Francisca Ferreira da Luz, 47-67 - Tatuquara",171046,"-25,564247473264","-49,312955655767",59,,Tatuquara,Chapéu chinês,10213,679
9665,"Rua Vicente Micheloto, 1224 - Cidade Industrial",170134,"-25,523540737703","-49,333980710453",9,,Tatuquara,Chapéu chinês,2081,679
9666,"Estrada Delegado Bruno de Almeida, 2593- Campo de Santana",170558,"-25,595852792178","-49,323048026508",45,,Tatuquara,Domus,2081,679
9667,"Av. Pero Vaz de Caminha, 783 - Tatuquara",170650,"-25,564460841276","-49,335923641921",28,,Tatuquara,Placa em cano,2081,679
9668,"Av. Juscelino Kubitscheck de Oliveira, 926 -Cidade Industrial",170492,"-25,536919935037","-49,313642108035",62,,Tatuquara,Domus,10213,679
9669,"Rua João Chede, 821 - Cidade Industrial",170684,"-25,53162","-49,30971",66,,Tatuquara,Placa em cano,10213,679
9670,"Rua João Chede, 1325 - Cidade Industrial",170685,"-25,529714461977","-49,312090262566",65,,Tatuquara,Placa em poste,10213,679
9671,"Rua Cyro Correia Pereira, 81 - Cidade Industrial",170120,"-25,53153","-49,31487",63,,Tatuquara,Chapéu chinês,10213,679
9672,"Rodovia BR476 - Pista Lateral, 20227 - Pinheirinho",160076,"-25,52887878983","-49,298525743551",68,,Tatuquara,Chapéu chinês,10213,679
9673,"Rua Engenheiro João Bley Filho, 95 - Pinheirinho",150270,"-25,521545341483","-49,292573072882",70,,Tatuquara,Chapéu chinês,10213,679
9674,"Rua Manoel Valdomiro de Macedo, 2582 - Cidade Industrial",170072,"-25,516254968822","-49,323125530624",7,,Tatuquara,Novo mobiliário,10213,679
9675,"Rua Ernesto Germano Fco. Hannemann, 587 - Tatuquara",170438,"-25,559662900445","-49,333409399933",22,,Tatuquara,Chapéu chinês,10213,679
9676,"Rua Enete Dubard, 55 - Tatuquara",170644,"-25,559630234239","-49,338706762738",25,,Tatuquara,Placa em cano,10213,679
9677,"Estrada Delegado Bruno de Almeida, 1098",170512,"-25,578934157292","-49,316959051762",50,,Tatuquara,Domus,10213,679
9678,"Estr. Delegado Bruno de Almeida, 878",170551,"-25,566933934304","-49,314617843574",54,,Tatuquara,Domus,10213,679
9679,"Rua Paul Garfunkel, 4044 - Cidade Industrial",170620,"-25,542817789855","-49,337491393089",16,,Tatuquara,Chapéu chinês,10213,679
9680,"Rua Hélio Dirceu Woitikiw, 122 - Pinheirinho",150271,"-25,522964011281","-49,292860233135",67,,Tatuquara,Domus,2081,679
